# snapshot_date: 2026-07-15
uid,code,name,latitude,longitude,basin,altitude,coord_x,coord_y,latitude_n,longitude_w,entidade,district,municipality,parish,rio,area_drenada_km2,distancia_foz_km,entrada_funcionamento,data_fecho,objectivo,status
6862578388,02H/57,CIDADELHE - CCHE,41.861239,-8.259871,LIMA,73.0,,,41.861239,-8.259871,EDP,VIANA DO CASTELO,PONTE DA BARCA,BRITELO,RIO LIMA,-,-,16-06-2009,-,TURH,ATIVA
9198880246,02H/02,CIDADELHE MONTANTE - CCHE,41.861739,-8.248507,LIMA,86.0,,,41.861739,-8.248507,EDP/ARH-NORTE,VIANA DO CASTELO,PONTE DA BARCA,LINDOSO,,-,-,01-04-2016,-,-,ATIVA
8451664324,25J/12C,CINCO REIS - CCHA (C),38.01062,-7.93861,SADO,197.0,,,38.01062,-7.93861,EDIA,BEJA,BEJA,BEJA (SANTIAGO MAIOR),RIBEIRA DO OUTEIRO,-,-,17-01-2013,-,EDIA,ATIVA
9651414078,25J/12P,CINCO REIS - CCHA (P),38.01062,-7.93861,SADO,197.0,,,38.01062,-7.93861,EDIA,-,-,-,,-,-,21-01-2019,-,EDIA,ATIVA
6857924360,25J/12S,CINCO REIS - CCHA (S),38.01062,-7.93861,SADO,197.0,,,38.01062,-7.93861,EDIA,BEJA,BEJA,BEJA (SANTIAGO MAIOR),RIBEIRA DO OUTEIRO,-,-,17-01-2013,-,EDIA,ATIVA
9198880356,26J/04,CINCO REIS/CHANCUDA/TRINDADE - CINCHATRI1 - CCHA,37.954444,-7.893056,GUADIANA,209.0,,,37.954444,-7.893056,ARH-ALENTEJO/EDIA,BEJA,BEJA,SANTA CLARA DE LOUREDO,,-,-,01-01-2020,01-01-2020,-,DESATIVADA
9198880518,26I/04,CINCO REIS/CHANCUDA/TRINDADE - CINCHATRI2 - CCHA,37.9375,-8.013889,SADO,140.0,,,37.9375,-8.013889,ARH-ALENTEJO/EDIA,BEJA,BEJA,UNIÃO DAS FREGUESIAS DE SANTA VITÓRIA E MOMBEJA,,-,-,07-06-2016,-,-,ATIVA
9198880520,26I/05,CINCO REIS/CHANCUDA/TRINDADE - CINCHATRI3 - CCHA,37.909167,-8.021111,SADO,144.0,,,37.909167,-8.021111,ARH-ALENTEJO/EDIA,BEJA,BEJA,UNIÃO DAS FREGUESIAS DE SANTA VITÓRIA E MOMBEJA,,-,-,13-06-2016,-,-,ATIVA
9343898308,17H/07,COALHOS,39.457701,-8.173886,TEJO,31.0,,,39.457701,-8.173886,ARH-TEJO,SANTARÉM,ABRANTES,PEGO,,-,-,16-11-2016,-,-,ATIVA
9505767322,11E/06,COCHADAS,40.377388,-8.736127,VOUGA/RIBEIRAS COSTEIRAS,19.0,,,40.377388,-8.736127,ARH-CENTRO,-,-,-,,-,-,28-06-2021,-,-,ATIVA
9343898250,16I/05,CODES,39.615675,-8.146899,TEJO,155.0,,,39.615675,-8.146899,ARH-TEJO,SANTARÉM,SARDOAL,SANTIAGO DE MONTALEGRE,,-,-,28-12-2016,-,-,ATIVA
60264,06K/03,CODEÇAIS,41.304038,-7.735651,DOURO,389.0,,,41.304038,-7.735651,ARH-NORTE,VILA REAL,VILA REAL,VILA REAL (NOSSA SENHORA DA CONCEIÇÃO),RIO CORGO,148.06,128.66,18-01-1994,01-02-2000,CAPTAÇÃO / EXTRACÇÃO,DESATIVADA
60352,22C/04,COINA,38.59704,-9.04743,TEJO,2.0,,,38.59704,-9.04743,ARH-TEJO,SETÚBAL,BARREIRO,COINA,RIO COINA OU VALA REAL,85,32.81,18-02-1998,15-06-2005,IMPACTO,DESATIVADA
201114030,31J/01,COIRO BURRA,37.099884,-7.903287,RIBEIRAS DO ALGARVE,71.0,,,37.099884,-7.903287,ARH-ALGARVE,FARO,FARO,ESTOI,RIO SECO,36.79,26.38,13-11-2001,-,IMPACTO / DQA_QUIM_VIG / DQA_ECOL_OPER,ATIVA
9343898138,13O/04,COITO D. ANTÓNIA,40.148578,-7.081775,TEJO,394.0,,,40.148578,-7.081775,ARH-TEJO,CASTELO BRANCO,PENAMACOR,PENAMACOR,,-,-,22-05-2019,-,-,ATIVA
6844877198,12H/06,COIÇO - CAPT. 46,40.30865,-8.25017,MONDEGO,49.0,,,40.30865,-8.25017,ARH-CENTRO,COIMBRA,PENACOVA,OLIVEIRA DO MONDEGO,RIO MONDEGO,-,-,19-02-2014,-,CAPTAÇÃO,ATIVA
9343898028,10G/04,COIÇO DAS CHÃS,40.543681,-8.382906,VOUGA/RIBEIRAS COSTEIRAS,53.0,,,40.543681,-8.382906,ARH-CENTRO,AVEIRO,ÁGUEDA,UNIÃO DAS FREGUESIAS DE BELAZAIMA DO CHÃO  CASTANHEIRA DO VOUGA E AGADÃO,,-,-,11-07-2018,-,-,ATIVA
6794281824,18K/50,COJANCAS,39.260207,-7.767143,TEJO,151.0,,,39.260207,-7.767143,ARH-TEJO,-,-,-,RIBEIRA DE COJANCAS,-,-,16-02-2011,-,DQA_ECOL_OPER,ATIVA
100811538,21A/05,COLARES,38.80365,-9.4497,RIBEIRAS DO OESTE,18.0,,,38.80365,-9.4497,ARH-TEJO,LISBOA,SINTRA,COLARES,RIBEIRA DE COLARES,37.66,3.32,18-10-2000,-,IMPACTO,ATIVA
346983024,16H/05,COLMEAL (ALB. CASTELO BODE),39.605992,-8.246737,TEJO,105.0,,,39.605992,-8.246737,ARH-TEJO,SANTARÉM,ABRANTES,FONTES,RIO ZÊZERE,3890.54,175.5,09-10-2002,-,CAPTAÇÃO / EXTRACÇÃO / DQA_ECOL_VIG,ATIVA
2840483340,11M/50,COLMEAL (RIB. GAIA),40.3929,-7.34384,TEJO,474.0,,,40.3929,-7.34384,ARH-TEJO,CASTELO BRANCO,BELMONTE,COLMEAL DA TORRE,RIBEIRA DE GAIA,-,-,08-09-2009,-,DQA_ECOL_VIG,ATIVA
9505767358,23E/03,COMPORTA,38.376864,-8.790882,SADO,0.0,,,38.376864,-8.790882,ARH-ALENTEJO,-,-,-,,-,-,23-09-2021,-,-,ATIVA
6786846800,04P/51,CONDIVAU,41.527152,-6.88787,DOURO,543.0,,,41.527152,-6.88787,ARH-NORTE,BRAGANÇA,MACEDO DE CAVALEIROS,VALE DA PORCA,,-,-,20-05-2010,-,DQA_ECOL_VIG,ATIVA
9198880598,12G/04,CONRARIA,40.17273,-8.39477,MONDEGO,23.0,,,40.17273,-8.39477,ARH-CENTRO,COIMBRA,COIMBRA,UNIÃO DAS FREGUESIAS DE SANTA CLARA E CASTELO VIEGAS,,-,-,14-05-2019,-,-,ATIVA
2423315504,17G/03,CONSTÂNCIA,39.477859,-8.342424,TEJO,17.0,,,39.477859,-8.342424,ARH-TEJO,SANTARÉM,CONSTÂNCIA,CONSTÂNCIA,RIO ZÊZERE,67403.07,16.89,15-10-1985,-,DGA,ATIVA
8363964432,17G/10,CONSTÂNCIA (JUS. ZÊZERE),39.468362,-8.338917,TEJO,26.0,,,39.468362,-8.338917,ARH-TEJO,SANTARÉM,CONSTÂNCIA,CONSTÂNCIA,RIO TEJO,-,-,07-05-2018,-,-,ATIVA
9004938652,17G/07,CONSTÂNCIA (MONT. ZÊZERE),39.476604,-8.335333,TEJO,16.0,,,39.476604,-8.335333,ARH-TEJO,SANTARÉM,CONSTÂNCIA,CONSTÂNCIA,RIO TEJO,-,-,23-04-2019,-,DQA,ATIVA
12901457766,17G/15,CONSTÂNCIA - CCHE,39.4834,-8.3407,TEJO,25.0,,,39.4834,-8.3407,EDP,-,-,-,,-,-,18-09-2018,-,-,ATIVA
9203856242,02O/02,CONTIM,41.93923,-7.10446,DOURO,592.0,,,41.93923,-7.10446,ARH-NORTE,BRAGANÇA,VINHAIS,SANTALHA,,-,-,01-05-2017,-,-,ATIVA
10079562792,28L/13,CONVENTO,37.633319,-7.665099,GUADIANA,10.0,,,37.633319,-7.665099,SOMINCOR,-,-,-,,-,-,17-01-2017,-,-,ATIVA
9203856428,05P/03,CONVENTO DE BALSAMÃO (CHACIM),41.472555,-6.860466,DOURO,419.0,,,41.472555,-6.860466,ARH-NORTE,BRAGANÇA,MACEDO DE CAVALEIROS,CHACIM,,-,-,09-05-2019,-,-,ATIVA
60338,30E/08,CORCINO (ALB. ODIAXERE-BRAVURA),37.23649,-8.72149,RIBEIRAS DO ALGARVE,98.0,,,37.23649,-8.72149,ARH-ALGARVE,FARO,MONCHIQUE,MARMELETE,RIBEIRA DA VAGAROSA,13.18,20.71,13-12-1994,04-12-1997,IMPACTO,DESATIVADA
2840537096,15J/50,CORGAS,39.821323,-7.89494,TEJO,564.0,,,39.821323,-7.89494,ARH-TEJO,CASTELO BRANCO,PROENÇA-A-NOVA,PROENÇA-A-NOVA,RIO ISNA,-,-,21-09-2009,13-04-2011,DQA_ECOL_VIG,DESATIVADA
8351738070,27E/53,CORGO DA PT. QUEBRADA,37.702678,-8.733283,MIRA,0.0,,,37.702678,-8.733283,ARH-ALENTEJO,BEJA,ODEMIRA,VILA NOVA DE MILFONTES,,-,-,17-01-2018,-,DQA_QUIM_VIG / DQA_ECOL_VIG,ATIVA
6942538402,27E/51,CORGO DO PORTO DA MÓ,37.73764,-8.73628,MIRA,1.0,,,37.73764,-8.73628,ARH-ALENTEJO,BEJA,ODEMIRA,VILA NOVA DE MILFONTES,RIBEIRA DO CORGO DO PORTO DA MO,-,-,25-02-2015,-,DQA_ECOL_VIG,ATIVA
6942538776,27G/53,CORGO DO VALE DE ALCONDIM,37.80726,-8.36555,SADO,75.0,,,37.80726,-8.36555,ARH-ALENTEJO,BEJA,OURIQUE,PANÓIAS,BARRANCO DO CORGO DO VALE DE ALCONDIM,-,-,01-02-2015,01-01-2020,DQA_ECOL_VIG,DESATIVADA
6942538806,26G/55,CORGO DO VALE DE JOÃO VAZ,37.88187,-8.34088,SADO,68.0,,,37.88187,-8.34088,ARH-ALENTEJO,SETÚBAL,SANTIAGO DO CACÉM,ALVALADE,BARRANCO DO CORGO DO VALE DE JOAO VAZ,-,-,09-03-2015,-,DQA_ECOL_OPER,ATIVA
6942538400,27E/50,CORGO DOS AIVADOS,37.80581,-8.78856,RIBEIRAS DO ALENTEJO,21.0,,,37.80581,-8.78856,ARH-ALENTEJO,BEJA,ODEMIRA,VILA NOVA DE MILFONTES,BARRANCO DO CORGO DOS AIVADOS,-,-,25-02-2015,-,DQA_ECOL_VIG,ATIVA
6794320314,22C/51,CORROIOS,38.640629,-9.148019,TEJO,5.0,,,38.640629,-9.148019,ARH-TEJO,-,-,-,VALA DA CHARNECA,-,-,31-01-2011,07-10-2011,DQA_ECOL_OPER,DESATIVADA
60340,30E/10,CORTADOIRO,37.27894,-8.66952,RIBEIRAS DO ALGARVE,182.0,,,37.27894,-8.66952,ARH-ALGARVE,FARO,MONCHIQUE,MARMELETE,RIBEIRO DE ODEÁXERE,6.25,26.68,20-04-1995,04-12-1997,Fluxo,DESATIVADA
9343898466,21D/07,CORTE DE PAU,38.732469,-8.893568,TEJO,2.0,,,38.732469,-8.893568,ARH-TEJO,SETÚBAL,ALCOCHETE,ALCOCHETE,,-,-,13-04-2016,-,-,ATIVA
8258460380,29G/55,CORTE MOURÃO,37.35683,-8.348633,ARADE,110.0,,,37.35683,-8.348633,ARH-ALGARVE,FARO,SILVES,SÃO MARCOS DA SERRA,RIBEIRO DA PERNA SECA,-,-,02-06-2016,-,DQA_QUIM_VIG / DQA_ECOL_VIG,ATIVA
9198880376,28K/01,CORTE VELHA,37.66585,-7.720283,GUADIANA,67.0,,,37.66585,-7.720283,ARH-ALENTEJO,BEJA,MÉRTOLA,MÉRTOLA,,-,-,13-03-2018,-,-,ATIVA
9343898150,14H/01,CORTES - RIB. LAPA,39.899266,-8.201639,TEJO,297.0,,,39.899266,-8.201639,ARH-TEJO,LEIRIA,PEDRÓGÃO GRANDE,GRAÇA,,-,-,21-11-2016,-,-,ATIVA
9343897922,07O/01,CORTES DA VEIGA,41.12828,-7.13267,DOURO,120.0,,,41.12828,-7.13267,ARH-NORTE,GUARDA,VILA NOVA DE FOZ CÔA,VILA NOVA DE FOZ CÔA,,-,-,08-05-2017,-,-,ATIVA
6786846822,04O/50,CORTIÇOS,41.5083,-7.0328,DOURO,456.0,,,41.5083,-7.0328,ARH-NORTE,BRAGANÇA,MACEDO DE CAVALEIROS,CORTIÇOS,RIBEIRA DE CARVALHAIS,-,-,20-05-2010,-,DQA_ECOL_OPER,ATIVA
9198880552,10M/03,CORUJEIRA,40.505995,-7.335631,MONDEGO,711.0,,,40.505995,-7.335631,ARH-CENTRO,GUARDA,GUARDA,UNIÃO DE FREGUESIAS DE CORUJEIRA E TRINTA,,-,-,20-05-2019,-,-,ATIVA
6857983628,11M/03,CORUJEIRA - CCHE,40.49556,-7.33805,MONDEGO,722.0,,,40.49556,-7.33805,ARH-CENTRO/EDP,GUARDA,GUARDA,CORUJEIRA,RIBEIRA DO CALDEIRÃO,-,-,01-04-2009,-,TURH,ATIVA
6863061198,31K/25,COSTA ABERTA ARMONA,37.00102,-7.7849,RIBEIRAS DO ALGARVE,0.0,,,37.00102,-7.7849,ARH-ALGARVE,-,-,-,RIA FORMOSA,-,-,01-01-2011,01-01-2025,DQA_QUIM_VIG / DQA_ECOL_VIG,DESATIVADA
9343898068,12D/02,COSTINHA,40.257481,-8.836137,VOUGA/RIBEIRAS COSTEIRAS,40.0,,,40.257481,-8.836137,ARH-CENTRO,COIMBRA,FIGUEIRA DA FOZ,BOM SUCESSO,,-,-,02-12-2024,-,-,ATIVA
9343898008,09K/04,COTA - VOUGUINHA,40.7799,-7.81044,VOUGA/RIBEIRAS COSTEIRAS,526.0,,,40.7799,-7.81044,ARH-CENTRO,VISEU,VISEU,COTA,,-,-,04-05-2017,-,-,ATIVA
2940598670,27H/50,COTOVIO,37.67818,-8.25821,SADO,142.0,,,37.67818,-8.25821,ARH-ALENTEJO,BEJA,OURIQUE,OURIQUE,RIO SADO,-,-,20-04-2009,-,DQA_ECOL_OPER,ATIVA
2840549332,21H/50,COURELA,38.808307,-8.233341,TEJO,98.0,,,38.808307,-8.233341,ARH-TEJO,ÉVORA,MONTEMOR-O-NOVO,CIBORRO,RIBEIRA DAS BARROSAS,-,-,29-09-2009,-,DQA_ECOL_VIG,ATIVA
9576525624,21H/05,COURELA DA FREIXEIRINHA,38.751137,-8.264062,TEJO,145.0,,,38.751137,-8.264062,ARH-TEJO,-,-,-,,-,-,26-03-2024,-,-,ATIVA
9343898384,19I/02,COURELA DOS BORREGOS,39.094289,-8.060089,TEJO,112.0,,,39.094289,-8.060089,ARH-TEJO,PORTALEGRE,AVIS,ALDEIA VELHA,,-,-,18-05-2017,-,-,ATIVA
9505767330,11M/08,COURELAS,40.402388,-7.403533,TEJO,498.0,,,40.402388,-7.403533,ARH-TEJO,-,-,-,,-,-,29-06-2020,-,-,ATIVA
6786917382,05K/50,COUTADAS,41.367188,-7.707426,DOURO,536.0,,,41.367188,-7.707426,ARH-NORTE,VILA REAL,VILA REAL,VILARINHO DE SAMARDÃ,RIO CORGO,-,-,06-05-2010,-,DQA_ECOL_OPER,ATIVA
60265,08G/01,COUTO CUCUJÃES - CAPT. 75,40.865139,-8.4795,VOUGA/RIBEIRAS COSTEIRAS,166.0,,,40.865139,-8.4795,ARH-CENTRO,AVEIRO,OLIVEIRA DE AZEMÉIS,VILA DE CUCUJÃES,RIBEIRA DE CERCAL OU VERDE,7.34,46.1,15-01-1997,-,CAPTAÇÃO / EXTRACÇÃO,ATIVA
9343898230,15N/01,COUTO DAS PEDRAS NEGRAS,39.78179,-7.18734,TEJO,186.0,,,39.78179,-7.18734,ARH-TEJO,CASTELO BRANCO,CASTELO BRANCO,MONFORTE DA BEIRA,,-,-,04-01-2017,-,-,ATIVA
9366420616,09H/09,COUTO DE CIMA,40.756934,-8.31872,VOUGA/RIBEIRAS COSTEIRAS,268.0,,,40.756934,-8.31872,ARH-CENTRO,-,-,-,,-,-,22-05-2017,-,-,ATIVA
9343898432,20H/04,COUÇO,38.994479,-8.282846,TEJO,30.0,,,38.994479,-8.282846,ARH-TEJO,SANTARÉM,CORUCHE,COUÇO,,-,-,16-05-2016,-,-,ATIVA
9343897940,08G/06,COVAL QUENTE,40.96457,-8.33911,DOURO,108.0,,,40.96457,-8.33911,ARH-NORTE,AVEIRO,AROUCA,TROPEÇO,,-,-,17-05-2017,-,-,ATIVA
2422949170,21C/08,COVANAS BAIXO,38.49,-9.06,TEJO,129.0,,,38.49,-9.06,ARH-TEJO,-,-,-,RIO TRANCÃO,-,-,29-05-1990,16-09-1993,DGA,EXTINTA
6794320300,21C/50,COVANAS DE BAIXO / BOIÇAS,38.823263,-9.11326,TEJO,2.0,,,38.823263,-9.11326,ARH-TEJO,-,-,-,RIO TRANCÃO,-,-,29-05-1990,08-10-2011,DQA_ECOL_OPER,DESATIVADA
2940598672,26I/50,COVANCOS ASSARIAS,37.93344,-8.14489,SADO,87.0,,,37.93344,-8.14489,ARH-ALENTEJO,BEJA,ALJUSTREL,ALJUSTREL,RIBEIRA DA AGUA FORTE,-,-,02-04-2009,-,DQA_ECOL_OPER,ATIVA
9198880608,12H/13,COVELOS,40.170281,-8.282791,MONDEGO,83.0,,,40.170281,-8.282791,ARH-CENTRO,COIMBRA,LOUSÃ,UNIÃO DAS FREGUESIAS DE FOZ DE AROUCE E CASAL DE ERMIO,,-,-,14-05-2019,-,-,ATIVA
9351012832,03J/21,COVELÃES,41.80875,-7.89953,CÁVADO/RIBEIRAS COSTEIRAS,912.0,,,41.80875,-7.89953,ARH-NORTE,-,-,-,,-,-,28-05-2018,-,-,ATIVA
9198880588,11L/08,COVÃO DO URSO,40.396124,-7.637674,MONDEGO,1099.0,,,40.396124,-7.637674,ARH-CENTRO,GUARDA,SEIA,SABUGUEIRO,,-,-,16-07-2018,-,-,ATIVA
10373114996,19A/06,COXOS (ERICEIRA) (Biota-Bivalves),39.003569,-9.427418,RIBEIRAS DO OESTE,0.0,,,39.003569,-9.427418,ARH-TEJO,-,-,-,,-,-,12-07-2016,-,-,ATIVA
2840776446,18L/53,CRATO,39.268761,-7.628469,TEJO,194.0,,,39.268761,-7.628469,ARH-TEJO,PORTALEGRE,CRATO,CRATO E MÁRTIRES,RIBEIRA DA RAIA OU DE SEDA,-,-,23-09-2009,-,DQA_ECOL_OPER,ATIVA
6786926024,07G/52,CROCA DO ARDA,41.03629,-8.364544,DOURO,23.0,,,41.03629,-8.364544,ARH-NORTE,AVEIRO,CASTELO DE PAIVA,RAIVA,RIO ARDA,-,-,09-06-2010,-,DQA_ECOL_VIG,ATIVA
10851505574,14G/02,CRUZEIRO FERRARIAS,39.988051,-8.380289,MONDEGO,198.0,,,39.988051,-8.380289,ARH-CENTRO,-,-,-,,-,-,21-11-2022,-,-,ATIVA
6786946900,09M/50,CUNHA,40.8289,-7.4677,DOURO,608.0,,,40.8289,-7.4677,ARH-NORTE,VISEU,SERNANCELHE,CUNHA,RIO TÁVORA,-,-,25-05-2010,-,DQA_ECOL_VIG,ATIVA
2840776460,14P/50,CURRAIS ARVÉOLA,39.905449,-6.909716,TEJO,245.0,,,39.905449,-6.909716,ARH-TEJO,CASTELO BRANCO,IDANHA-A-NOVA,SALVATERRA DO EXTREMO,RIBEIRA DE ARADES,-,-,17-09-2009,-,DQA_ECOL_VIG,ATIVA
60053,30L/02,CURRAL BOIEIROS,37.180852,-7.624049,RIBEIRAS DO ALGARVE,23.0,,,37.180852,-7.624049,ARH-ALGARVE,FARO,TAVIRA,TAVIRA (SANTA MARIA),RIBEIRA DE ALMARGEM,43.39,10.03,14-12-1994,-,REFERÊNCIA / BASE / DQA_QUIM_VIG,ATIVA
3001136792,23N/50,CURRALÃO (ALB. ALQUEVA),38.42572,-7.295489,GUADIANA,155.0,,,38.42572,-7.295489,ARH-ALENTEJO,ÉVORA,MOURÃO,MOURÃO,RIBEIRA DOS CUNCOS,-,-,28-04-2009,-,DQA_ECOL_OPER,ATIVA
6786917366,04M/51,CURROS (Cu20),41.5074,-7.4577,DOURO,537.0,,,41.5074,-7.4577,ARH-NORTE,VILA REAL,VALPAÇOS,CURROS,RIO CURROS,-,-,30-04-2010,04-12-2010,DQA_ECOL_VIG,DESATIVADA
2940598674,22G/50,CURVAL,38.63602,-8.40055,SADO,136.0,,,38.63602,-8.40055,ARH-ALENTEJO,ÉVORA,MONTEMOR-O-NOVO,SILVEIRAS,RIBEIRA DA MARATECA OU LABULA OU SAFIRA,-,-,30-03-2009,-,DQA_ECOL_OPER,ATIVA
9614456916,04E/25F,CV_TW_1 - PONTE FÃO (F),41.515533,-8.772366,CÁVADO/RIBEIRAS COSTEIRAS,0.0,,,41.515533,-8.772366,ARH-NORTE,-,-,-,,-,-,01-01-2019,01-01-2025,DQA,DESATIVADA
9052981564,04E/25S,CV_TW_1 - PONTE FÃO (S),41.515533,-8.772366,CÁVADO/RIBEIRAS COSTEIRAS,0.0,,,41.515533,-8.772366,ARH-NORTE,-,-,-,,-,-,14-05-2019,-,-,ATIVA
9614456912,04E/26F,CV_TW_2 - Museu Maritimo Esposende (F),41.53244,-8.784653,CÁVADO/RIBEIRAS COSTEIRAS,0.0,,,41.53244,-8.784653,ARH-NORTE,-,-,-,,-,-,01-01-2019,01-01-2025,DQA,DESATIVADA
9052981566,04E/26S,CV_TW_2 - Museu Maritimo Esposende (S),41.53244,-8.784653,CÁVADO/RIBEIRAS COSTEIRAS,0.0,,,41.53244,-8.784653,ARH-NORTE,-,-,-,,-,-,14-05-2019,-,-,ATIVA
9267099750,30D/51S,CW - ARRIFANA (S),37.294084,-8.870044,RIBEIRAS DO ALGARVE,0.0,,,37.294084,-8.870044,ARH-ALGARVE,-,-,-,,-,-,13-04-2017,-,-,ATIVA
9614456802,10E/51F,CW - BARRA AVEIRO (F),40.648567,-8.775617,VOUGA/RIBEIRAS COSTEIRAS,0.0,,,40.648567,-8.775617,ARH-CENTRO,-,-,-,,-,-,01-01-2019,01-01-2025,DQA,DESATIVADA
9277428070,10E/51S,CW - BARRA AVEIRO (S),40.648567,-8.775617,VOUGA/RIBEIRAS COSTEIRAS,0.0,,,40.648567,-8.775617,ARH-CENTRO,-,-,-,,-,-,01-04-2019,-,-,ATIVA
8827378530,31M/04,CW - BARRA GUADIANA,37.160038,-7.383942,GUADIANA,0.0,,,37.160038,-7.383942,ARH-ALGARVE,-,-,-,RIO GUADIANA,-,-,30-03-2017,-,-,ATIVA
9276225682,08F/07,CW - BARRINHA ESMORIZ - E,40.966158,-8.64687,VOUGA/RIBEIRAS COSTEIRAS,2.0,,,40.966158,-8.64687,ARH-NORTE,-,-,-,,-,-,08-05-2019,-,-,ATIVA
9276225686,08F/08,CW - BARRINHA ESMORIZ - F,40.959626,-8.640151,VOUGA/RIBEIRAS COSTEIRAS,2.0,,,40.959626,-8.640151,ARH-NORTE,-,-,-,,-,-,08-05-2019,-,-,ATIVA
9635673592,28E/08,CW - CARVALHAL,37.50054,-8.792673,RIBEIRAS DO ALENTEJO,0.0,,,37.50054,-8.792673,ARH-ALENTEJO,-,-,-,,-,-,24-09-2019,-,DQA,ATIVA
9635673588,27E/06,CW - ILHA PESSEGUEIRO,37.830207,-8.792385,RIBEIRAS DO ALENTEJO,0.0,,,37.830207,-8.792385,ARH-ALENTEJO,-,-,-,,-,-,24-09-2019,-,DQA,ATIVA
9635647718,13D/10,CW - OSSO DA BALEIA,40.00349,-8.914825,LIS/RIBEIRAS COSTEIRAS,0.0,,,40.00349,-8.914825,ARH-CENTRO,-,-,-,,-,-,23-05-2019,-,DQA,ATIVA
9635673584,24E/01,CW - PEGO,38.292441,-8.779732,RIBEIRAS DO ALENTEJO,0.0,,,38.292441,-8.779732,ARH-ALENTEJO,-,-,-,,-,-,24-09-2019,-,DQA,ATIVA
9635613988,11E/05,CW - POÇO DA CRUZ,40.489965,-8.794664,VOUGA/RIBEIRAS COSTEIRAS,0.0,,,40.489965,-8.794664,ARH-CENTRO,-,-,-,,-,-,14-05-2019,-,DQA,ATIVA
9635613992,12D/04,CW - QUIAIOS,40.216999,-8.894835,VOUGA/RIBEIRAS COSTEIRAS,0.0,,,40.216999,-8.894835,ARH-CENTRO,-,-,-,,-,-,15-05-2019,-,DQA,ATIVA
9603398852,31K/56F,CW - RIA FORMOSA - BARRA DA ARMONA (F),37.00644,-7.793114,RIBEIRAS DO ALGARVE,0.0,,,37.00644,-7.793114,ARH-ALGARVE,-,-,-,,-,-,21-05-2019,-,DQA,ATIVA
9267136556,31K/56S,CW - RIA FORMOSA - BARRA DA ARMONA (S),37.00644,-7.793114,RIBEIRAS DO ALGARVE,0.0,,,37.00644,-7.793114,ARH-ALGARVE,-,-,-,,-,-,29-03-2017,-,-,ATIVA
9267111428,32J/24S,CW - RIA FORMOSA - BARRA DO FAROL (S),36.960116,-7.869657,RIBEIRAS DO ALGARVE,0.0,,,36.960116,-7.869657,ARH-ALGARVE,-,-,-,,-,-,29-03-2017,-,-,ATIVA
9267099760,31D/02S,CW - SAGRES (S),37.012127,-8.918644,RIBEIRAS DO ALGARVE,0.0,,,37.012127,-8.918644,ARH-ALGARVE,-,-,-,,-,-,03-04-2017,-,-,ATIVA
9635613980,09E/09,CW - SÃO JACINTO,40.669832,-8.747362,VOUGA/RIBEIRAS COSTEIRAS,0.0,,,40.669832,-8.747362,ARH-CENTRO,-,-,-,,-,-,14-05-2019,-,DQA,ATIVA
9635613998,13D/09,CW - TAMARGUEIRA,40.165938,-8.88459,VOUGA/RIBEIRAS COSTEIRAS,0.0,,,40.165938,-8.88459,ARH-CENTRO,-,-,-,,-,-,15-05-2019,-,DQA,ATIVA
9635613984,09E/10,CW - TORREIRA,40.761533,-8.714706,VOUGA/RIBEIRAS COSTEIRAS,0.0,,,40.761533,-8.714706,ARH-CENTRO,-,-,-,,-,-,14-05-2019,-,DQA,ATIVA
9635613976,08E/02,CW - TORRÃO DO LAMEIRO,40.835325,-8.68959,VOUGA/RIBEIRAS COSTEIRAS,0.0,,,40.835325,-8.68959,ARH-CENTRO,-,-,-,,-,-,14-05-2019,-,DQA,ATIVA
9635673580,23D/05,CW - TRÓIA/GALÉ,38.479085,-8.902093,RIBEIRAS DO ALENTEJO,0.0,,,38.479085,-8.902093,ARH-ALENTEJO,-,-,-,,-,-,24-09-2019,-,DQA,ATIVA
9635673576,14D/10,CW - VIEIRA LEIRIA/ESPORÃO NORTE,39.880817,-8.971951,LIS/RIBEIRAS COSTEIRAS,0.0,,,39.880817,-8.971951,ARH-CENTRO,-,-,-,,-,-,15-05-2019,-,DQA,ATIVA
9267111424,31I/53S,CW - VILAMOURA (S),37.067468,-8.135981,RIBEIRAS DO ALGARVE,0.0,,,37.067468,-8.135981,ARH-ALGARVE,-,-,-,,-,-,03-04-2017,-,-,ATIVA
9614456782,13D/30F,CW MONDEGO - COSTEIRA ADJACENTE (F),40.14574,-8.88384,OCEANO ATLÂNTICO,0.0,,,40.14574,-8.88384,ARH-CENTRO,-,-,-,,-,-,01-01-2019,01-01-2025,DQA,DESATIVADA
9598690850,13D/30S,CW MONDEGO - COSTEIRA ADJACENTE (S),40.14574,-8.88384,MONDEGO,0.0,,,40.14574,-8.88384,ARH-CENTRO,-,-,-,OCEANO ATLÂNTICO,-,-,01-04-2019,-,DQA,ATIVA
8827378528,30M/10,CW MONTE GORDO,37.166667,-7.442778,GUADIANA,0.0,,,37.166667,-7.442778,ARH-ALENTEJO,-,-,-,RIO GUADIANA,-,-,03-10-2018,-,-,ATIVA
3766915870,06E/05F,CWB - I - 1B_1 (F),41.21758,-8.74862,OCEANO ATLÂNTICO,0.0,,,41.21758,-8.74862,ARH-NORTE,-,-,-,OCEANO ATLÂNTICO,-,-,17-03-2011,18-03-2011,EEMA,DESATIVADA
